from,to,time
25027,9713,107
23267,21402,34
23267,21403,34
23267,20100,82
23267,101,226
23267,26266,82
23267,7354,86
23267,7355,68
23267,6609,63
23267,6610,63
23267,7301,28
23267,7302,28
23267,9567,48
23267,9568,48
23267,20101,28
23267,13789,82
23267,15253,49
23267,15254,49
23267,702,226
23267,11444,28
23267,26267,28
23267,9480,82
23267,9479,59
23267,15663,28
13930,15393,80
13930,15323,80
13930,15300,80
16825,17242,68
16825,17421,90
16825,17454,99
16825,17241,135
20878,13720,142
20878,24409,25
18666,21249,50
18666,21246,50
21333,659,184
21333,22685,16
21333,183,184
10610,10019,27
10610,10020,39
10610,14531,54
10610,14532,54
10610,9963,27
10610,9964,39
10610,10107,27
10610,10108,39
26300,4828,32
18667,21248,50
18667,21247,50
4927,13457,33
4927,13009,35
4927,13010,49
4927,18391,12
4927,13458,70
4927,13748,44
4927,785,193
4927,18390,54
4927,13709,33
4927,21763,33
4927,21302,44
4927,21762,66
4927,11542,9
4927,11543,9
4927,13749,20
4927,25250,33
4927,13478,81
4927,21260,9
4927,21323,44
4927,25249,66
4927,64,193
4928,13457,86
4928,13009,90
4928,13010,104
4928,18391,81
4928,13748,34
4928,13749,52
4928,785,221
4928,18390,28
4928,13709,86
4928,21302,34
4928,21762,27
4928,11542,61
4928,11543,61
4928,21763,86
4928,25250,86
4928,13478,30
4928,21260,61
4928,21261,120
4928,21323,34
4928,25249,27
4928,64,221
4929,13480,16
4930,13479,16
4931,13482,140
4932,13482,106
15736,194,207
15736,606,207
15736,14878,18
15736,14879,18
10611,10749,26
10611,14531,134
10611,14532,134
4939,7467,84
4939,21239,84
4939,21240,84
4939,7466,84
4940,7467,111
4940,21239,69
4940,21240,111
4940,7466,69
4941,7467,107
4941,21239,62
4941,21240,107
4941,7466,62
23429,12843,131
23429,12796,131
23429,24558,131
23429,12743,131
23385,6866,54
23385,22807,108
23385,6865,35
4944,6777,45
4944,16055,83
4944,15998,83
4944,6821,62
4944,6822,45
4944,6776,62
4945,6777,66
4945,16055,104
4945,15998,104
4945,6821,86
4945,6822,66
4945,6776,86
4946,6779,27
4946,15966,27
4946,16030,27
4946,6824,27
4947,6778,27
4947,15965,27
4947,16029,27
4947,6823,27
4948,6826,90
4948,16054,90
4948,6781,90
4948,13636,58
4948,16031,58
4948,15967,58
4948,7469,90
4948,7471,58
4948,15997,90
4949,6825,90
4949,16054,43
4949,6780,90
4949,13636,53
4949,16031,53
4949,15967,53
4949,7469,43
4949,7470,90
4949,7471,53
4949,15997,43
4950,6828,24
4950,7473,24
4950,6783,24
4951,6827,24
4951,6782,24
4951,7472,24
4954,6786,136
4954,6831,136
4955,4924,69
4956,4924,89
4957,4825,76
4957,22550,23
4957,22549,102
4957,4921,23
4957,26305,107
4957,26304,76
4957,12249,23
4957,4824,107
4958,4825,87
4958,22549,103
4958,4922,23
4958,26304,87
4958,26305,130
4958,4824,130
4959,4919,26
4959,4920,10
4959,13334,10
4959,22552,26
4959,12248,26
4959,13333,26
4960,4920,22
4960,13334,22
4960,22551,26
4965,22555,55
4965,12246,51
4965,13329,51
4965,22556,51
4966,16443,84
4966,14141,84
4966,5963,88
4966,5964,84
4966,26107,84
4966,26108,88
4966,25445,84
4966,25446,88
4966,13326,88
4966,14214,88
4966,16354,84
4967,16383,72
4967,831,322
4967,832,322
4967,16301,72
4968,16444,11
4968,16383,60
4968,831,310
4968,832,310
4968,16301,60
4969,14139,94
4969,14140,87
4969,5965,87
4969,16302,87
4969,16303,94
4969,16442,94
4969,5966,94
4969,26105,94
4969,26106,87
4969,25443,94
4969,25444,87
4969,16384,87
4971,12246,119
4971,22556,119
4971,13329,119
4971,13330,132
4972,22547,10
24411,24186,69
24411,24187,69
24411,24021,54
24411,18899,39
24411,18900,69
4974,7474,58
4974,6829,58
4974,6784,58
4975,7467,143
4975,21240,143
4976,13457,33
4976,13009,35
4976,13010,49
4976,18391,12
4976,13458,70
4976,13748,44
4976,785,193
4976,18390,54
4976,13709,33
4976,21763,33
4976,21302,44
4976,21762,66
4976,11542,9
4976,11543,9
4976,13749,20
4976,25250,33
4976,13478,81
4976,21260,9
4976,21323,44
4976,25249,66
4976,64,193
4977,13480,16
4978,13482,140
4982,7467,84
4982,21239,84
4982,21240,84
4982,7466,84
4983,7467,111
4983,21239,69
4983,21240,111
4983,7466,69
4985,6777,45
4985,16055,83
4985,15998,83
4985,6821,62
4985,6822,45
4985,6776,62
4986,6779,27
4986,15966,27
4986,16030,27
4986,6824,27
4987,6826,90
4987,16054,90
4987,6781,90
4987,13636,58
4987,16031,58
4987,15967,58
4987,7469,90
4987,7471,58
4987,15997,90
4988,6828,24
4988,7473,24
4988,6783,24
26572,22151,111
26572,24489,47
26572,22183,47
26572,24488,141
26572,22141,46
26572,22178,46
26572,22182,141
26572,10235,141
26572,9510,141
26572,10238,144
4991,4924,69
4992,4825,76
4992,22550,23
4992,22549,102
4992,4921,23
4992,26305,107
4992,26304,76
4992,12249,23
4992,4824,107
4993,4919,22
4993,13333,22
4993,12248,22
4993,22551,10
4993,22552,22
20202,5768,104
20202,11133,97
20202,11156,58
20202,7382,95
10613,9564,41
10613,10056,11
10613,10057,41
10613,9563,41
26574,24511,33
26574,7512,25
26574,22139,50
26574,24510,132
12855,13734,9
12855,13043,9
12855,13763,27
24593,20784,64
24593,24642,17
24593,17856,17
24593,24715,17
13072,6801,45
13072,6756,45
1740,8350,26
1740,8910,26
16564,9091,70
16564,9092,50
16564,11463,50
16564,11464,70
20879,18414,139
20879,17570,139
20879,13720,143
20879,13721,139
20879,24408,25
16016,16288,111
16016,16376,111
22601,8893,36
22601,8894,47
23748,25709,123
22602,8893,59
22602,8894,44
24596,24647,9
24596,24769,9
24596,20787,9
6759,13741,103
6759,13026,52
6759,13027,103
6759,18374,103
6759,18375,52
6759,13757,52
26301,4829,32
16064,7667,67
16064,24887,72
16064,6560,72
16064,24888,31
16064,6522,31
16827,17453,18
16827,17455,12
10143,9516,125
24602,24765,26
24602,1930,26
24602,24653,26
25011,661,265
25011,185,265
25011,9711,72
25011,10270,91
25011,10271,142
25011,10577,72
25011,10038,91
25011,10039,142
25011,9712,111
25011,17934,121
25011,17845,134
25011,17846,134
16066,7669,45
16067,7668,45
10146,9521,56
10146,10342,95
10146,10339,105
10146,10340,43
10146,9520,56
14613,10835,75
14613,10941,75
14613,10902,75
24582,21680,72
16070,7673,94
16070,7422,102
12339,12781,68
12339,12780,21
12339,12727,21
12339,12728,68
12339,12835,21
12339,12581,30
12339,12582,21
12339,11084,21
12339,11085,68
16828,25087,20
7009,11150,42
7009,11149,34
12326,24633,90
12326,24792,90
12326,23684,113
12326,24753,90
12326,24707,90
12326,3018,90
14614,10834,75
14614,3645,75
14614,7933,75
14614,10901,75
16581,9469,86
16581,9470,102
16581,5545,102
16581,5544,86
16581,14305,102
16581,14306,86
9983,10462,52
9983,22189,112
9983,22169,121
9983,7516,112
9983,22119,101
9983,7517,132
9983,24495,112
9983,24494,121
9983,22129,121
9983,22188,121
9983,22157,112
10153,10395,28
10153,10474,90
10153,10515,28
24612,6874,134
24612,24663,136
24612,19991,136
24612,6873,135
24612,15089,136
24612,11028,136
24612,24758,136
24612,15000,136
10154,10395,64
10154,10474,86
10154,10515,64
16882,8627,119
10155,10355,66
10155,10356,90
24614,24710,107
24614,19990,107
24614,6872,139
24614,15088,107
24614,11027,107
24614,14999,107
24614,24757,107
26593,10542,13
26593,10299,13
7014,69,215
7014,729,215
2747,25052,126
2747,25053,137
2747,17335,69
2747,17336,126
2747,17337,137
2747,25051,69
7015,534,195
7015,314,195
14615,450,205
14615,10940,18
14615,3646,47
14615,12455,13
14615,12456,13
14615,3040,13
14615,342,205
14615,10837,18
14615,3041,13
14615,10904,18
14615,7934,47
24584,21682,66
24584,21208,72
24584,13246,43
24584,13247,66
24584,21209,72
14020,261,220
14020,544,220
24618,24728,125
24618,24729,104
24618,24755,105
24618,24667,125
24618,11023,105
24618,11024,125
24618,15104,125
24618,24669,36
24618,19986,105
24618,19987,125
24618,15084,105
24618,15085,125
24618,25380,104
24618,14995,105
24618,14996,125
24618,17869,125
24618,24777,125
24677,3024,113
6763,5837,116
6763,6627,110
6763,6629,116
6763,13069,116
15035,3131,48
17913,18171,32
17913,15876,58
17913,15877,66
17913,18173,125
16829,25086,20
6764,13068,39
6764,5836,39
25315,15977,127
25315,13011,118
25315,14515,127
25315,14516,97
25315,14517,97
25315,16042,107
25315,13002,118
25315,15978,107
25315,16041,127
25315,13643,127
14617,10906,23
14617,10939,23
14617,10839,23
24586,13250,66
24586,13251,61
25257,16051,105
25257,13001,142
25257,3714,105
25257,3771,105
25257,15994,105
24820,9522,68
24820,10203,107
24820,10204,132
24820,10144,107
24820,10145,132
24820,10146,92
24820,10183,36
24820,26567,92
24820,26568,36
24820,10340,132
24820,10341,69
24820,10342,24
16023,22540,31
19793,23813,62
19793,23814,20
19793,25746,55
19793,25745,62
19793,843,194
19793,844,194
14618,10838,23
14618,10905,23
24587,13250,66
24587,13251,61
22245,3457,122
22245,22101,139
22245,1088,104
22245,3511,115
22245,3512,122
22245,13240,93
22245,3404,122
22245,3405,122
22245,22102,93
24825,10243,127
16604,16566,31
1626,1576,18
1626,1212,18
14619,10938,48
14619,10908,48
14619,10841,48
24636,24726,107
24636,11067,107
24636,15005,107
24636,15102,107
24636,24664,107
24636,17867,107
24636,20040,107
24636,24775,107
24636,6871,51
24636,6872,51
24636,15094,107
24588,21683,22
24588,13248,22
24829,10242,13
3255,3126,49
3255,3127,143
19307,6934,101
19307,6887,81
24832,10345,45
24832,10346,74
14620,10907,48
14620,10840,48
14021,9681,95
14021,9682,117
14021,15829,95
14021,9710,54
16613,5750,83
24873,16604,31
24873,16605,40
24873,25557,31
24873,16567,31
16614,5750,66
16614,15739,33
21100,25412,74
21100,14108,74
21100,26074,74
21100,21664,74
24837,10360,54
24837,10361,73
24837,10414,73
21336,12576,63
21336,10754,114
21336,10755,114
21336,10788,63
21336,12537,114
21336,12538,114
14621,10843,40
14621,10910,40
14621,10937,40
24838,10362,138
10188,9514,21
10188,22147,138
10188,9527,134
10188,22148,134
24839,10209,129
24839,10155,129
24839,10156,123
17914,18172,32
17914,15876,66
17914,15877,60
10189,22142,138
10189,22150,138
10189,9526,134
10189,9512,138
18967,7864,54
18967,7824,134
18967,7795,47
18967,16897,68
18967,16898,116
18967,18141,68
18967,7770,54
18967,17229,68
18967,7856,126
18967,7889,22
24840,10209,66
24840,10155,66
24840,10156,78
24840,10356,40
10190,22151,111
10190,24489,47
10190,22183,47
10190,24488,141
10190,22141,46
10190,22178,46
10190,22182,141
10190,10235,141
10190,9510,141
10190,10238,144
24841,10416,53
24841,10394,16
24841,10182,16
14622,10842,40
14622,10909,40
24844,10144,39
24844,10183,36
24844,26568,36
24844,10203,39
24844,10341,39
24844,10342,75
17686,13767,85
17686,13728,83
24847,9515,133
24847,10200,133
24847,10187,135
24847,9525,135
24847,10125,133
24847,10141,133
24847,26569,135
14623,10936,131
14623,10844,110
14623,10845,131
14623,10911,110
14623,10912,131
24850,8677,90
24850,8678,81
24850,9524,101
7059,7391,89
25002,10048,54
25002,12136,135
25002,26591,135
25002,12170,110
25002,9555,54
25002,10689,135
7060,7391,80
14624,10846,32
14624,10913,32
26283,12897,34
10204,9521,36
10204,10342,128
10204,10339,85
10204,9520,36
16098,21267,20
16099,21317,20
16099,21296,20
10629,10215,95
10629,21598,95
10629,10736,95
10629,10166,95
16100,15304,73
16100,15401,104
16100,21298,104
16100,21319,104
16100,21265,73
16100,21266,21
16100,15400,73
16100,15331,104
16100,15330,73
20945,23573,81
20945,24483,74
20945,23557,81
14197,6176,25
14197,6218,25
10210,10358,26
20882,16924,42
20882,17260,42
23843,23813,40
23843,23814,88
23843,24102,88
23843,24103,30
23843,843,224
23843,844,224
23843,19793,67
23843,19794,54
23843,19863,67
23843,25745,16
23843,25746,11
23843,19836,67
5933,17550,101
5933,18886,101
5933,26186,32
5933,18805,91
5933,14209,32
5933,25525,32
5933,18393,22
5933,18394,101
5933,7406,58
5933,7407,115
5933,15134,127
5933,18806,96
5933,6616,18
5933,6617,18
5933,6187,127
5933,17549,22
5934,17550,101
5934,18886,101
5934,26186,32
5934,18805,91
5934,14209,32
5934,25525,32
5934,18393,22
5934,18394,101
5934,7406,58
5934,7407,115
5934,15134,127
5934,18806,96
5934,6616,18
5934,6617,18
5934,6187,127
5934,17549,22
5935,14186,33
5935,25492,33
5935,16272,33
5935,26153,33
5935,6618,95
5935,6619,33
5936,16271,33
5936,14187,33
5936,26154,33
5936,16364,33
5936,6618,71
5936,25493,33
5937,26151,32
5937,16274,32
5937,25490,32
5937,14184,32
5938,16365,32
5938,16273,32
5938,26152,32
5938,25491,32
5938,14185,32
5939,14210,140
5939,25526,140
5939,26187,140
5939,18365,140
5940,14210,87
5940,18366,72
5940,25526,87
5940,26187,87
5940,18365,87
5941,16362,50
5942,16361,37
5943,13733,119
5943,16360,54
5944,16359,130
5945,17405,26
5945,17406,26
5945,16358,30
5946,16357,50
5947,16284,131
5948,16286,136
5949,16374,136
5949,15999,136
5949,16056,136
5949,16285,136
5950,26189,143
5951,16289,70
5951,25458,70
5951,16058,33
5951,14153,70
5951,26120,70
5951,16016,111
5951,16001,33
5951,15952,111
5952,14154,70
5952,16288,70
5952,26121,70
5952,16376,70
5952,16058,90
5952,25459,70
5952,16001,90
5954,26117,67
5954,25455,67
5954,14150,67
5954,16292,67
5955,26118,67
5955,16378,67
5955,25456,67
5955,14151,67
5955,16291,67
5958,26309,104
5958,14146,36
5958,16296,36
5958,4820,104
5958,26113,36
5958,25451,36
5959,26111,27
5959,16298,27
5959,25449,27
5959,14144,27
5960,16297,27
5960,26112,27
5960,16381,27
5960,25450,27
5960,14145,27
5961,26109,27
5961,25447,27
5961,14142,27
5961,16300,27
5962,25448,27
5962,16382,27
5962,16299,27
5962,14143,27
5962,26110,27
5965,16303,25
5965,14139,25
5965,16442,25
5965,26105,25
5965,25443,25
5966,25444,25
5966,14140,25
5966,26106,25
5966,16384,25
5966,16302,25
5967,26103,68
5967,25441,68
5967,14137,68
5968,14138,68
5968,26104,68
5968,25442,68
5969,26101,34
5969,25439,34
5969,14135,34
5970,26102,34
5970,25440,34
5970,14136,34
5971,25438,59
5971,14134,59
5971,26100,59
5972,25436,90
5972,14132,90
5972,26098,90
5973,25437,90
5973,14133,90
5973,26099,90
5974,14130,14
5974,26096,14
5974,25434,14
5975,14131,14
5975,26097,14
5975,25435,14
5976,14128,39
5976,14129,90
5976,26094,39
5976,26095,90
5976,25432,39
5976,25433,90
5977,14128,63
5977,14129,116
5977,26094,63
5977,26095,116
5977,25432,63
5977,25433,116
5980,26192,59
5980,25530,59
5980,14215,59
5981,16295,36
5981,25452,36
5981,26310,127
5981,16380,36
5981,26309,68
5981,14147,36
5981,4820,68
5981,4821,124
5981,26114,36
5981,26308,124
5983,14155,66
5983,26189,2
5983,15953,66
5983,25460,66
5983,16017,66
5983,26122,66
21633,8304,60
21633,8305,44
21633,8381,33
21633,5070,33
5984,16372,50
5984,17407,50
5984,16282,50
5985,16371,30
5985,17405,36
5985,16281,30
5985,17406,36
5986,16280,130
5986,17404,130
5986,16370,130
5987,13733,64
5987,16279,54
5987,16369,54
5987,13764,54
5988,16278,37
5988,16368,37
5988,13732,37
5989,16367,50
5989,16277,50
23407,23531,80
23407,11119,122
23407,23533,73
23407,23578,73
23407,23579,80
23407,23532,90
23407,8204,122
23407,25715,68
23407,25716,78
23407,23530,66
23409,8206,24
23409,25771,144
23409,11117,24
22003,22022,28
22003,21705,28
23410,8205,24
23410,11118,24
23410,25771,119
24982,14544,57
25028,22947,80
25028,10257,119
25028,10258,138
25028,10259,80
25028,10307,119
25028,10308,138
25028,10309,80
25028,10705,80
23268,26277,64
23268,15255,64
23268,15256,36
23268,18896,105
23268,11445,64
23268,20111,64
13935,6635,72
13935,6665,102
13935,15384,40
13935,15295,40
13935,15314,40
5990,16444,51
5990,831,270
5990,832,270
5990,16301,23
5990,16383,23
5990,4967,51
5990,4968,39
5991,16444,51
5991,831,270
5991,832,270
5991,16301,23
5991,16383,23
5991,4967,51
5991,4968,39
23416,11112,32
23416,5179,32
23416,8225,32
5993,4966,84
5993,13384,84
5994,5961,27
5994,16299,27
5994,14143,27
5994,26110,27
5994,13324,27
5994,16382,27
5994,25448,27
5995,5962,27
5995,14142,27
5995,16300,27
5995,26109,27
5995,13325,27
5995,25447,27
5996,5959,27
5996,16297,27
5996,26112,27
5996,14145,27
5996,16381,27
5996,13322,27
5996,25450,27
5997,5960,27
5997,16298,27
5997,14144,27
5997,13323,27
5997,26111,27
5997,25449,27
5998,13543,124
5998,25452,36
5998,25921,127
5998,13542,68
5998,26310,127
5998,26309,68
5998,14147,36
5998,26308,124
5998,26114,36
5998,13321,36
5998,16295,36
5998,16380,36
5998,4820,68
5998,4821,124
5998,17935,127
5998,5958,36
6003,26117,67
6003,25455,67
6003,16292,67
6003,25918,67
6003,5955,67
6003,13539,67
6003,14150,67
23418,8213,66
23418,5155,66
23418,11111,66
6005,21046,17
6005,17465,0
6005,17466,0
6005,21047,0
6006,21046,17
6006,17465,0
6006,17466,0
6006,21047,0
6007,21049,79
6007,17468,79
6008,21048,79
6008,17467,79
6009,21050,72
6009,21052,19
6009,21042,32
6009,21051,13
6009,17470,32
6011,17472,36
6011,21040,36
6012,17471,36
6012,21053,118
6012,21041,36
6012,21054,129
6013,21038,15
6013,17474,15
6014,17473,15
6014,21039,15
6015,17476,14
6015,21036,14
6016,21037,14
6016,17475,14
6017,17478,53
6018,17477,53
6019,17548,53
6020,17481,17
6021,17480,17
7574,6214,76
7574,25519,76
7574,6172,76
7574,26180,76
6023,17482,75
6024,17484,81
6025,17486,64
6026,17485,64
6027,17488,28
24656,6879,78
24656,6880,76
6029,17490,42
6030,17489,42
23423,24269,139
23423,24270,139
21409,9481,19
24658,6877,36
24658,6878,10
24658,4330,114
6040,16444,109
6040,831,216
6040,832,216
6040,16301,39
6040,16383,39
6040,4967,109
6040,4968,97
6041,16444,90
6041,831,232
6041,832,232
6041,16301,17
6041,16383,17
6041,4967,90
6041,4968,77
7577,969,51
6044,17479,53
7578,1004,82
23107,1143,81
23107,1144,89
7579,1004,72
20599,11201,89
20599,11202,63
20599,20952,21
20599,20953,119
20599,12763,21
20599,12764,63
20599,15216,63
20599,15217,89
20599,12816,21
20599,12854,133
20599,12817,63
20599,15166,63
20599,15167,89
24662,6874,134
24662,19991,136
24662,6873,135
24663,6874,36
24663,19992,136
24663,6873,44
26242,8825,27
26242,9831,117
26242,9832,135
26242,8787,117
26242,9013,117
26242,9014,135
26242,8788,135
24664,19990,107
24664,6872,139
16107,21300,18
16107,21321,18
24665,19988,54
16108,21262,44
16108,21301,56
16108,21322,56
24666,19989,54
24986,14542,99
24986,14543,117
24986,20235,81
24986,21610,81
24986,10152,81
24986,18713,81
24986,10474,99
24667,6869,106
24667,6870,104
24667,19986,41
24667,25380,133
21411,659,237
21411,12575,108
21411,21334,84
21411,183,237
21411,10787,108
21411,10756,81
21411,12539,81
24668,25380,104
24668,19986,105
24668,19987,125
24669,25380,98
24669,19986,71
24669,19987,88
22951,8622,16
22951,8623,112
22951,2757,75
22951,22372,16
22951,220,241
22951,8631,93
22951,22355,100
22951,14333,49
22951,8640,89
22951,8641,95
22951,22371,100
22951,11745,40
22951,11744,40
22951,632,241
22951,22953,100
22951,8642,16
22951,22341,16
22951,23634,17
22951,23633,42
22951,2682,75
22951,14216,40
22951,14217,40
22951,8658,27
22951,22356,27
22951,22357,89
22951,2681,40
22951,16996,100
16514,25703,23
16514,25702,90
16515,25704,108
16515,25705,104
16524,22611,47
16524,22612,27
16524,17286,47
16524,17287,27
16524,865,189
16524,866,189
16525,22609,93
16525,22610,122
16525,17284,93
16525,17285,122
1704,4846,75
1704,4847,19
16527,9750,67
17698,25913,63
17698,338,216
17698,19524,23
17698,25528,63
17698,16057,63
17698,14212,63
17698,16287,63
17698,26190,63
17698,502,216
17698,16375,63
17698,13533,10
17698,13534,10
17698,5950,63
17698,16869,10
17698,16870,10
17698,16918,63
17698,16919,63
17698,16000,63
17698,19523,23
10584,24965,142
10584,25138,61
10584,25139,33
10584,25140,139
10584,8350,142
10584,8351,109
10584,501,238
10584,15493,108
10584,337,238
10584,8910,142
10584,8847,61
10584,8848,33
10584,1051,61
10584,1052,33
10584,1053,142
871,7974,37
871,7975,45
871,15690,45
871,15691,37
871,15692,99
871,11480,45
871,11481,37
871,11482,99
871,7626,45
871,7627,37
871,379,218
871,7017,53
871,25586,45
871,5300,45
871,5301,37
871,5302,99
871,9155,45
871,13796,45
871,13797,99
871,16624,45
871,11437,37
871,425,218
871,17777,53
871,8420,45
871,17734,53
871,6325,45
871,6326,37
872,7974,37
872,7975,45
872,15690,45
872,15691,37
872,15692,99
